"activity_type" "subject" "domain" "detector" "operation" "mean"
"LAYING" 14 "time" "BodyAccJerkMag" "mean" -0.972576392941176
"SITTING" 14 "time" "BodyAccJerkMag" "mean" -0.976521006111111
"STANDING" 14 "time" "BodyAccJerkMag" "mean" -0.972965788166667
"WALKING" 14 "time" "BodyAccJerkMag" "mean" -0.377293155084746
"WALKING_DOWNSTAIRS" 14 "time" "BodyAccJerkMag" "mean" 0.0353601375466667
"WALKING_UPSTAIRS" 14 "time" "BodyAccJerkMag" "mean" -0.28366383592037
"LAYING" 15 "time" "BodyAccJerkMag" "mean" -0.979890228194444
"SITTING" 15 "time" "BodyAccJerkMag" "mean" -0.986107839152542
"STANDING" 15 "time" "BodyAccJerkMag" "mean" -0.981495125660377
"WALKING" 15 "time" "BodyAccJerkMag" "mean" -0.320129322962963
"WALKING_DOWNSTAIRS" 15 "time" "BodyAccJerkMag" "mean" -0.0372666071540476
"WALKING_UPSTAIRS" 15 "time" "BodyAccJerkMag" "mean" -0.316050382083333
"LAYING" 16 "time" "BodyAccJerkMag" "mean" -0.988349656571429
"SITTING" 16 "time" "BodyAccJerkMag" "mean" -0.987472699130435
"STANDING" 16 "time" "BodyAccJerkMag" "mean" -0.989205231794872
"WALKING" 16 "time" "BodyAccJerkMag" "mean" -0.363144483529412
"WALKING_DOWNSTAIRS" 16 "time" "BodyAccJerkMag" "mean" -0.165908810808511
"WALKING_UPSTAIRS" 16 "time" "BodyAccJerkMag" "mean" -0.48321905
"LAYING" 17 "time" "BodyAccJerkMag" "mean" -0.981607627887324
"SITTING" 17 "time" "BodyAccJerkMag" "mean" -0.99281471515625
"STANDING" 17 "time" "BodyAccJerkMag" "mean" -0.991742753589744
"WALKING" 17 "time" "BodyAccJerkMag" "mean" -0.301093269180328
"WALKING_DOWNSTAIRS" 17 "time" "BodyAccJerkMag" "mean" -0.221631694184783
"WALKING_UPSTAIRS" 17 "time" "BodyAccJerkMag" "mean" -0.357233897916667
"LAYING" 18 "time" "BodyAccJerkMag" "mean" -0.98832154
"SITTING" 18 "time" "BodyAccJerkMag" "mean" -0.989869574561404
"STANDING" 18 "time" "BodyAccJerkMag" "mean" -0.98596529369863
"WALKING" 18 "time" "BodyAccJerkMag" "mean" -0.379269262142857
"WALKING_DOWNSTAIRS" 18 "time" "BodyAccJerkMag" "mean" -0.466516044
"WALKING_UPSTAIRS" 18 "time" "BodyAccJerkMag" "mean" -0.601463948275862
"LAYING" 19 "time" "BodyAccJerkMag" "mean" -0.98478434
"SITTING" 19 "time" "BodyAccJerkMag" "mean" -0.986423976027397
"STANDING" 19 "time" "BodyAccJerkMag" "mean" -0.983068923561644
"WALKING" 19 "time" "BodyAccJerkMag" "mean" 0.109450990201923
"WALKING_DOWNSTAIRS" 19 "time" "BodyAccJerkMag" "mean" 0.434490400974359
"WALKING_UPSTAIRS" 19 "time" "BodyAccJerkMag" "mean" -0.114189605875
"LAYING" 20 "time" "BodyAccJerkMag" "mean" -0.984670073823529
"SITTING" 20 "time" "BodyAccJerkMag" "mean" -0.978774578333333
"STANDING" 20 "time" "BodyAccJerkMag" "mean" -0.956624899041096
"WALKING" 20 "time" "BodyAccJerkMag" "mean" -0.0429359302764706
"WALKING_DOWNSTAIRS" 20 "time" "BodyAccJerkMag" "mean" -0.0612699838466667
"WALKING_UPSTAIRS" 20 "time" "BodyAccJerkMag" "mean" -0.255611242098039
"LAYING" 21 "time" "BodyAccJerkMag" "mean" -0.982800330555556
"SITTING" 21 "time" "BodyAccJerkMag" "mean" -0.985947225176471
"STANDING" 21 "time" "BodyAccJerkMag" "mean" -0.974765161910112
"WALKING" 21 "time" "BodyAccJerkMag" "mean" -0.148138991523077
"WALKING_DOWNSTAIRS" 21 "time" "BodyAccJerkMag" "mean" -0.0802241799933333
"WALKING_UPSTAIRS" 21 "time" "BodyAccJerkMag" "mean" -0.355047693617021
"LAYING" 22 "time" "BodyAccJerkMag" "mean" -0.971169779305556
"SITTING" 22 "time" "BodyAccJerkMag" "mean" -0.979303714032258
"STANDING" 22 "time" "BodyAccJerkMag" "mean" -0.975876006507936
"WALKING" 22 "time" "BodyAccJerkMag" "mean" 0.02291996735
"WALKING_DOWNSTAIRS" 22 "time" "BodyAccJerkMag" "mean" -0.0179784626888889
"WALKING_UPSTAIRS" 22 "time" "BodyAccJerkMag" "mean" -0.0957840344357143
"LAYING" 23 "time" "BodyAccJerkMag" "mean" -0.987010197361111
"SITTING" 23 "time" "BodyAccJerkMag" "mean" -0.982375503382353
"STANDING" 23 "time" "BodyAccJerkMag" "mean" -0.978671485441176
"WALKING" 23 "time" "BodyAccJerkMag" "mean" -0.0670819655881356
"WALKING_DOWNSTAIRS" 23 "time" "BodyAccJerkMag" "mean" 0.112982475627778
"WALKING_UPSTAIRS" 23 "time" "BodyAccJerkMag" "mean" -0.311143885098039
"LAYING" 24 "time" "BodyAccJerkMag" "mean" -0.985529270555556
"SITTING" 24 "time" "BodyAccJerkMag" "mean" -0.985555822352941
"STANDING" 24 "time" "BodyAccJerkMag" "mean" -0.977620953913043
"WALKING" 24 "time" "BodyAccJerkMag" "mean" -0.399722201034483
"WALKING_DOWNSTAIRS" 24 "time" "BodyAccJerkMag" "mean" -0.263106944836364
"WALKING_UPSTAIRS" 24 "time" "BodyAccJerkMag" "mean" -0.488487620508475
"LAYING" 25 "time" "BodyAccJerkMag" "mean" -0.962161355890411
"SITTING" 25 "time" "BodyAccJerkMag" "mean" -0.989545142461538
"STANDING" 25 "time" "BodyAccJerkMag" "mean" -0.984647071216216
"WALKING" 25 "time" "BodyAccJerkMag" "mean" -0.538291424594595
"WALKING_DOWNSTAIRS" 25 "time" "BodyAccJerkMag" "mean" -0.50048333137931
"WALKING_UPSTAIRS" 25 "time" "BodyAccJerkMag" "mean" -0.679160843538462
"LAYING" 26 "time" "BodyAccJerkMag" "mean" -0.989970604210526
"SITTING" 26 "time" "BodyAccJerkMag" "mean" -0.990898435769231
"STANDING" 26 "time" "BodyAccJerkMag" "mean" -0.986985213648649
"WALKING" 26 "time" "BodyAccJerkMag" "mean" -0.290758024915254
"WALKING_DOWNSTAIRS" 26 "time" "BodyAccJerkMag" "mean" -0.1488562664
"WALKING_UPSTAIRS" 26 "time" "BodyAccJerkMag" "mean" -0.404463896363636
"LAYING" 27 "time" "BodyAccJerkMag" "mean" -0.988372773648649
"SITTING" 27 "time" "BodyAccJerkMag" "mean" -0.989467178285714
"STANDING" 27 "time" "BodyAccJerkMag" "mean" -0.985347620125
"WALKING" 27 "time" "BodyAccJerkMag" "mean" -0.230500549298246
"WALKING_DOWNSTAIRS" 27 "time" "BodyAccJerkMag" "mean" -0.115421210625
"WALKING_UPSTAIRS" 27 "time" "BodyAccJerkMag" "mean" -0.479067422156863
"LAYING" 28 "time" "BodyAccJerkMag" "mean" -0.978455341875
"SITTING" 28 "time" "BodyAccJerkMag" "mean" -0.973274366805556
"STANDING" 28 "time" "BodyAccJerkMag" "mean" -0.959551987468354
"WALKING" 28 "time" "BodyAccJerkMag" "mean" -0.299223359444444
"WALKING_DOWNSTAIRS" 28 "time" "BodyAccJerkMag" "mean" -0.0707560279130435
"WALKING_UPSTAIRS" 28 "time" "BodyAccJerkMag" "mean" -0.388086248235294
"LAYING" 29 "time" "BodyAccJerkMag" "mean" -0.992725367826087
"SITTING" 29 "time" "BodyAccJerkMag" "mean" -0.990719807666667
"STANDING" 29 "time" "BodyAccJerkMag" "mean" -0.990785419538462
"WALKING" 29 "time" "BodyAccJerkMag" "mean" -0.240231677415094
"WALKING_DOWNSTAIRS" 29 "time" "BodyAccJerkMag" "mean" -0.138637624454167
"WALKING_UPSTAIRS" 29 "time" "BodyAccJerkMag" "mean" -0.344324833061224
"LAYING" 30 "time" "BodyAccJerkMag" "mean" -0.97923282
"SITTING" 30 "time" "BodyAccJerkMag" "mean" -0.987799055645161
"STANDING" 30 "time" "BodyAccJerkMag" "mean" -0.971225190169491
"WALKING" 30 "time" "BodyAccJerkMag" "mean" -0.352111713846154
"WALKING_DOWNSTAIRS" 30 "time" "BodyAccJerkMag" "mean" -0.293738801622581
"WALKING_UPSTAIRS" 30 "time" "BodyAccJerkMag" "mean" -0.596600099538461
"LAYING" 1 "time" "BodyGyroMag" "mean" -0.874759548
"SITTING" 1 "time" "BodyGyroMag" "mean" -0.93089249
"STANDING" 1 "time" "BodyGyroMag" "mean" -0.976493792830189
"WALKING" 1 "time" "BodyGyroMag" "mean" -0.160979552536842
"WALKING_DOWNSTAIRS" 1 "time" "BodyGyroMag" "mean" -0.0757412543673469
"WALKING_UPSTAIRS" 1 "time" "BodyGyroMag" "mean" -0.126735589969811
"LAYING" 2 "time" "BodyGyroMag" "mean" -0.950011569583333
"SITTING" 2 "time" "BodyGyroMag" "mean" -0.946035087173913
"STANDING" 2 "time" "BodyGyroMag" "mean" -0.963466341851852
"WALKING" 2 "time" "BodyGyroMag" "mean" -0.446549092881356
"WALKING_DOWNSTAIRS" 2 "time" "BodyGyroMag" "mean" -0.162188586930426
"WALKING_UPSTAIRS" 2 "time" "BodyGyroMag" "mean" -0.219713472958333
"LAYING" 3 "time" "BodyGyroMag" "mean" -0.951564751451613
"SITTING" 3 "time" "BodyGyroMag" "mean" -0.919354372307692
"STANDING" 3 "time" "BodyGyroMag" "mean" -0.892089349344262
"WALKING" 3 "time" "BodyGyroMag" "mean" -0.466411754137931
"WALKING_DOWNSTAIRS" 3 "time" "BodyGyroMag" "mean" -0.215294501244898
"WALKING_UPSTAIRS" 3 "time" "BodyGyroMag" "mean" -0.347321812220339
"LAYING" 4 "time" "BodyGyroMag" "mean" -0.930236462592593
"SITTING" 4 "time" "BodyGyroMag" "mean" -0.9260633138
"STANDING" 4 "time" "BodyGyroMag" "mean" -0.900982100535714
"WALKING" 4 "time" "BodyGyroMag" "mean" -0.49779220106
"WALKING_DOWNSTAIRS" 4 "time" "BodyGyroMag" "mean" -0.3466062928
"WALKING_UPSTAIRS" 4 "time" "BodyGyroMag" "mean" -0.299779407884615
"LAYING" 5 "time" "BodyGyroMag" "mean" -0.946938300576923
"SITTING" 5 "time" "BodyGyroMag" "mean" -0.934301646590909
"STANDING" 5 "time" "BodyGyroMag" "mean" -0.900671630714286
"WALKING" 5 "time" "BodyGyroMag" "mean" -0.355933083571429
"WALKING_DOWNSTAIRS" 5 "time" "BodyGyroMag" "mean" -0.218029835319149
"WALKING_UPSTAIRS" 5 "time" "BodyGyroMag" "mean" -0.235516929306383
"LAYING" 6 "time" "BodyGyroMag" "mean" -0.908980174736842
"SITTING" 6 "time" "BodyGyroMag" "mean" -0.932703812181818
"STANDING" 6 "time" "BodyGyroMag" "mean" -0.939404744385965
"WALKING" 6 "time" "BodyGyroMag" "mean" -0.281207841122807
"WALKING_DOWNSTAIRS" 6 "time" "BodyGyroMag" "mean" 0.0142677821595833
"WALKING_UPSTAIRS" 6 "time" "BodyGyroMag" "mean" -0.12912124415098
"LAYING" 7 "time" "BodyGyroMag" "mean" -0.915793634807692
"SITTING" 7 "time" "BodyGyroMag" "mean" -0.897870535
"STANDING" 7 "time" "BodyGyroMag" "mean" -0.943425564528302
"WALKING" 7 "time" "BodyGyroMag" "mean" -0.305959351403509
"WALKING_DOWNSTAIRS" 7 "time" "BodyGyroMag" "mean" -0.18874081887234
"WALKING_UPSTAIRS" 7 "time" "BodyGyroMag" "mean" -0.239099165627451
"LAYING" 8 "time" "BodyGyroMag" "mean" -0.924253348518518
"SITTING" 8 "time" "BodyGyroMag" "mean" -0.93268224326087
"STANDING" 8 "time" "BodyGyroMag" "mean" -0.952848496851852
"WALKING" 8 "time" "BodyGyroMag" "mean" -0.00310243820125
"WALKING_DOWNSTAIRS" 8 "time" "BodyGyroMag" "mean" 0.0993429744078947
"WALKING_UPSTAIRS" 8 "time" "BodyGyroMag" "mean" 0.166447991
"LAYING" 9 "time" "BodyGyroMag" "mean" -0.9071250998
"SITTING" 9 "time" "BodyGyroMag" "mean" -0.9032355368
"STANDING" 9 "time" "BodyGyroMag" "mean" -0.921030223111111
"WALKING" 9 "time" "BodyGyroMag" "mean" -0.294542266826923
"WALKING_DOWNSTAIRS" 9 "time" "BodyGyroMag" "mean" -0.168921400633333
"WALKING_UPSTAIRS" 9 "time" "BodyGyroMag" "mean" -0.0833234490061224
"LAYING" 10 "time" "BodyGyroMag" "mean" -0.937590998793103
"SITTING" 10 "time" "BodyGyroMag" "mean" -0.944202043703704
"STANDING" 10 "time" "BodyGyroMag" "mean" -0.929787259772727
"WALKING" 10 "time" "BodyGyroMag" "mean" -0.156458730358491
"WALKING_DOWNSTAIRS" 10 "time" "BodyGyroMag" "mean" -0.0238468037578947
"WALKING_UPSTAIRS" 10 "time" "BodyGyroMag" "mean" 0.0438573846851064
"LAYING" 11 "time" "BodyGyroMag" "mean" -0.952523752105263
"SITTING" 11 "time" "BodyGyroMag" "mean" -0.951884472075472
"STANDING" 11 "time" "BodyGyroMag" "mean" -0.979978011489362
"WALKING" 11 "time" "BodyGyroMag" "mean" -0.421801673559322
"WALKING_DOWNSTAIRS" 11 "time" "BodyGyroMag" "mean" -0.19788336026087
"WALKING_UPSTAIRS" 11 "time" "BodyGyroMag" "mean" -0.255048336944444
"LAYING" 12 "time" "BodyGyroMag" "mean" -0.9308405935
"SITTING" 12 "time" "BodyGyroMag" "mean" -0.941907240784314
"STANDING" 12 "time" "BodyGyroMag" "mean" -0.888101372786885
"WALKING" 12 "time" "BodyGyroMag" "mean" -0.35593036512
"WALKING_DOWNSTAIRS" 12 "time" "BodyGyroMag" "mean" -0.213351510686957
"WALKING_UPSTAIRS" 12 "time" "BodyGyroMag" "mean" -0.316561585961538
"LAYING" 13 "time" "BodyGyroMag" "mean" -0.944303111935484
"SITTING" 13 "time" "BodyGyroMag" "mean" -0.951142644081633
"STANDING" 13 "time" "BodyGyroMag" "mean" -0.95782537245614
"WALKING" 13 "time" "BodyGyroMag" "mean" -0.218669558421053
"WALKING_DOWNSTAIRS" 13 "time" "BodyGyroMag" "mean" -0.102114480531915
"WALKING_UPSTAIRS" 13 "time" "BodyGyroMag" "mean" -0.237182958116364
"LAYING" 14 "time" "BodyGyroMag" "mean" -0.904665418431373
"SITTING" 14 "time" "BodyGyroMag" "mean" -0.942756369259259
"STANDING" 14 "time" "BodyGyroMag" "mean" -0.943530016833333
"WALKING" 14 "time" "BodyGyroMag" "mean" -0.137208741864407
"WALKING_DOWNSTAIRS" 14 "time" "BodyGyroMag" "mean" 0.166340011842444
"WALKING_UPSTAIRS" 14 "time" "BodyGyroMag" "mean" 0.365779419444444
"LAYING" 15 "time" "BodyGyroMag" "mean" -0.944605127222222
"SITTING" 15 "time" "BodyGyroMag" "mean" -0.957331628305085
"STANDING" 15 "time" "BodyGyroMag" "mean" -0.946961381132076
"WALKING" 15 "time" "BodyGyroMag" "mean" -0.243711124444444
"WALKING_DOWNSTAIRS" 15 "time" "BodyGyroMag" "mean" -0.121686320740476
"WALKING_UPSTAIRS" 15 "time" "BodyGyroMag" "mean" -0.201217274
"LAYING" 16 "time" "BodyGyroMag" "mean" -0.951777099571429
"SITTING" 16 "time" "BodyGyroMag" "mean" -0.946417382463768
"STANDING" 16 "time" "BodyGyroMag" "mean" -0.972528178205128
"WALKING" 16 "time" "BodyGyroMag" "mean" -0.485931932745098
"WALKING_DOWNSTAIRS" 16 "time" "BodyGyroMag" "mean" -0.309820427234043
"WALKING_UPSTAIRS" 16 "time" "BodyGyroMag" "mean" -0.308260568039216
"LAYING" 17 "time" "BodyGyroMag" "mean" -0.960733121690141
"SITTING" 17 "time" "BodyGyroMag" "mean" -0.967177744375
"STANDING" 17 "time" "BodyGyroMag" "mean" -0.978184576538462
"WALKING" 17 "time" "BodyGyroMag" "mean" -0.335009836885246
"WALKING_DOWNSTAIRS" 17 "time" "BodyGyroMag" "mean" -0.232641763307609
"WALKING_UPSTAIRS" 17 "time" "BodyGyroMag" "mean" -0.235191249091667
"LAYING" 18 "time" "BodyGyroMag" "mean" -0.980740846769231
"SITTING" 18 "time" "BodyGyroMag" "mean" -0.977634992105263
"STANDING" 18 "time" "BodyGyroMag" "mean" -0.963006793150685
"WALKING" 18 "time" "BodyGyroMag" "mean" -0.500471147857143
"WALKING_DOWNSTAIRS" 18 "time" "BodyGyroMag" "mean" -0.381022814727273
"WALKING_UPSTAIRS" 18 "time" "BodyGyroMag" "mean" -0.3691086
"LAYING" 19 "time" "BodyGyroMag" "mean" -0.953263432771084
"SITTING" 19 "time" "BodyGyroMag" "mean" -0.942229043835616
"STANDING" 19 "time" "BodyGyroMag" "mean" -0.94174504109589
"WALKING" 19 "time" "BodyGyroMag" "mean" 0.100045071430769
"WALKING_DOWNSTAIRS" 19 "time" "BodyGyroMag" "mean" 0.418004608615385
"WALKING_UPSTAIRS" 19 "time" "BodyGyroMag" "mean" -0.06161577145
"LAYING" 20 "time" "BodyGyroMag" "mean" -0.9604473725
"SITTING" 20 "time" "BodyGyroMag" "mean" -0.939574435606061
"STANDING" 20 "time" "BodyGyroMag" "mean" -0.883675028630137
"WALKING" 20 "time" "BodyGyroMag" "mean" 0.0686275147882353
"WALKING_DOWNSTAIRS" 20 "time" "BodyGyroMag" "mean" 0.0938419436933333
"WALKING_UPSTAIRS" 20 "time" "BodyGyroMag" "mean" 0.0223302538235294
"LAYING" 21 "time" "BodyGyroMag" "mean" -0.949278890222222
"SITTING" 21 "time" "BodyGyroMag" "mean" -0.964971113764706
"STANDING" 21 "time" "BodyGyroMag" "mean" -0.949837151797753
"WALKING" 21 "time" "BodyGyroMag" "mean" -0.284775644807692
"WALKING_DOWNSTAIRS" 21 "time" "BodyGyroMag" "mean" -0.184850019535556
"WALKING_UPSTAIRS" 21 "time" "BodyGyroMag" "mean" -0.168982721146809
"LAYING" 22 "time" "BodyGyroMag" "mean" -0.926616373333333
"SITTING" 22 "time" "BodyGyroMag" "mean" -0.942077432741935
"STANDING" 22 "time" "BodyGyroMag" "mean" -0.931624303968254
"WALKING" 22 "time" "BodyGyroMag" "mean" -0.210608043717391
"WALKING_DOWNSTAIRS" 22 "time" "BodyGyroMag" "mean" -0.161333309783333
"WALKING_UPSTAIRS" 22 "time" "BodyGyroMag" "mean" -0.1280319236
"LAYING" 23 "time" "BodyGyroMag" "mean" -0.949418000972222
"SITTING" 23 "time" "BodyGyroMag" "mean" -0.936593426911765
"STANDING" 23 "time" "BodyGyroMag" "mean" -0.938430293382353
"WALKING" 23 "time" "BodyGyroMag" "mean" -0.0120968259523729
"WALKING_DOWNSTAIRS" 23 "time" "BodyGyroMag" "mean" 0.0390915481555556
"WALKING_UPSTAIRS" 23 "time" "BodyGyroMag" "mean" -0.156527148792745
"LAYING" 24 "time" "BodyGyroMag" "mean" -0.953791512638889
"SITTING" 24 "time" "BodyGyroMag" "mean" -0.964633252352941
"STANDING" 24 "time" "BodyGyroMag" "mean" -0.954518594057971
"WALKING" 24 "time" "BodyGyroMag" "mean" -0.403064156896552
"WALKING_DOWNSTAIRS" 24 "time" "BodyGyroMag" "mean" -0.304965806363636
"WALKING_UPSTAIRS" 24 "time" "BodyGyroMag" "mean" -0.33443583979661
"LAYING" 25 "time" "BodyGyroMag" "mean" -0.809688545342466
"SITTING" 25 "time" "BodyGyroMag" "mean" -0.966568718615385
"STANDING" 25 "time" "BodyGyroMag" "mean" -0.967077442837838
"WALKING" 25 "time" "BodyGyroMag" "mean" -0.394362401351351
"WALKING_DOWNSTAIRS" 25 "time" "BodyGyroMag" "mean" -0.216082565601724
"WALKING_UPSTAIRS" 25 "time" "BodyGyroMag" "mean" -0.3186346998
"LAYING" 26 "time" "BodyGyroMag" "mean" -0.951863594736842
"SITTING" 26 "time" "BodyGyroMag" "mean" -0.954052945897436
"STANDING" 26 "time" "BodyGyroMag" "mean" -0.968673955540541
"WALKING" 26 "time" "BodyGyroMag" "mean" -0.392092024067797
"WALKING_DOWNSTAIRS" 26 "time" "BodyGyroMag" "mean" -0.23531462282
"WALKING_UPSTAIRS" 26 "time" "BodyGyroMag" "mean" -0.344427047636364
"LAYING" 27 "time" "BodyGyroMag" "mean" -0.966917594459459
"SITTING" 27 "time" "BodyGyroMag" "mean" -0.963565474
"STANDING" 27 "time" "BodyGyroMag" "mean" -0.968702956625
"WALKING" 27 "time" "BodyGyroMag" "mean" -0.396638753684211
"WALKING_DOWNSTAIRS" 27 "time" "BodyGyroMag" "mean" -0.164783206536364
"WALKING_UPSTAIRS" 27 "time" "BodyGyroMag" "mean" -0.286145719598039
"LAYING" 28 "time" "BodyGyroMag" "mean" -0.93710692125
"SITTING" 28 "time" "BodyGyroMag" "mean" -0.955175567083333
"STANDING" 28 "time" "BodyGyroMag" "mean" -0.894242469620253
"WALKING" 28 "time" "BodyGyroMag" "mean" -0.310775945814815
"WALKING_DOWNSTAIRS" 28 "time" "BodyGyroMag" "mean" -0.068246324026087
"WALKING_UPSTAIRS" 28 "time" "BodyGyroMag" "mean" -0.263415282690196
"LAYING" 29 "time" "BodyGyroMag" "mean" -0.971923623043478
"SITTING" 29 "time" "BodyGyroMag" "mean" -0.962377332166667
"STANDING" 29 "time" "BodyGyroMag" "mean" -0.980657340461539
"WALKING" 29 "time" "BodyGyroMag" "mean" -0.28057326754717
"WALKING_DOWNSTAIRS" 29 "time" "BodyGyroMag" "mean" -0.122968108816667
"WALKING_UPSTAIRS" 29 "time" "BodyGyroMag" "mean" 0.0439627677608163
"LAYING" 30 "time" "BodyGyroMag" "mean" -0.962284921142857
"SITTING" 30 "time" "BodyGyroMag" "mean" -0.955847323870968
"STANDING" 30 "time" "BodyGyroMag" "mean" -0.913890564915254
"WALKING" 30 "time" "BodyGyroMag" "mean" -0.0229640797463077
"WALKING_DOWNSTAIRS" 30 "time" "BodyGyroMag" "mean" -0.095537320533871
"WALKING_UPSTAIRS" 30 "time" "BodyGyroMag" "mean" -0.113608367276923
"LAYING" 1 "time" "BodyGyroJerkMag" "mean" -0.96346103
"SITTING" 1 "time" "BodyGyroJerkMag" "mean" -0.991976341276596
"STANDING" 1 "time" "BodyGyroJerkMag" "mean" -0.994966790566038
"WALKING" 1 "time" "BodyGyroJerkMag" "mean" -0.298703679084211
"WALKING_DOWNSTAIRS" 1 "time" "BodyGyroJerkMag" "mean" -0.295463843346939
"WALKING_UPSTAIRS" 1 "time" "BodyGyroJerkMag" "mean" -0.59488286509434
"LAYING" 2 "time" "BodyGyroJerkMag" "mean" -0.991767074166667
"SITTING" 2 "time" "BodyGyroJerkMag" "mean" -0.991081493913043
"STANDING" 2 "time" "BodyGyroJerkMag" "mean" -0.983951904259259
"WALKING" 2 "time" "BodyGyroJerkMag" "mean" -0.547911950338983
"WALKING_DOWNSTAIRS" 2 "time" "BodyGyroJerkMag" "mean" -0.410872671489362
"WALKING_UPSTAIRS" 2 "time" "BodyGyroJerkMag" "mean" -0.572816438541667
"LAYING" 3 "time" "BodyGyroJerkMag" "mean" -0.98671362516129
"SITTING" 3 "time" "BodyGyroJerkMag" "mean" -0.977998051923077
"STANDING" 3 "time" "BodyGyroJerkMag" "mean" -0.962339339672131
"WALKING" 3 "time" "BodyGyroJerkMag" "mean" -0.566135217931034
"WALKING_DOWNSTAIRS" 3 "time" "BodyGyroJerkMag" "mean" -0.508567577142857
"WALKING_UPSTAIRS" 3 "time" "BodyGyroJerkMag" "mean" -0.658861401355932
"LAYING" 4 "time" "BodyGyroJerkMag" "mean" -0.985068502037037
"SITTING" 4 "time" "BodyGyroJerkMag" "mean" -0.9804904618
"STANDING" 4 "time" "BodyGyroJerkMag" "mean" -0.967614073928571
"WALKING" 4 "time" "BodyGyroJerkMag" "mean" -0.6813040365
"WALKING_DOWNSTAIRS" 4 "time" "BodyGyroJerkMag" "mean" -0.592843014888889
"WALKING_UPSTAIRS" 4 "time" "BodyGyroJerkMag" "mean" -0.686978374423077
"LAYING" 5 "time" "BodyGyroJerkMag" "mean" -0.9864194225
"SITTING" 5 "time" "BodyGyroJerkMag" "mean" -0.973848287045455
"STANDING" 5 "time" "BodyGyroJerkMag" "mean" -0.958405900892857
"WALKING" 5 "time" "BodyGyroJerkMag" "mean" -0.444532485357143
"WALKING_DOWNSTAIRS" 5 "time" "BodyGyroJerkMag" "mean" -0.39719562106383
"WALKING_UPSTAIRS" 5 "time" "BodyGyroJerkMag" "mean" -0.47348816787234
"LAYING" 6 "time" "BodyGyroJerkMag" "mean" -0.955645738245614
"SITTING" 6 "time" "BodyGyroJerkMag" "mean" -0.962929227818182
"STANDING" 6 "time" "BodyGyroJerkMag" "mean" -0.963406222982456
"WALKING" 6 "time" "BodyGyroJerkMag" "mean" -0.321290483140351
"WALKING_DOWNSTAIRS" 6 "time" "BodyGyroJerkMag" "mean" -0.0829366854166667
"WALKING_UPSTAIRS" 6 "time" "BodyGyroJerkMag" "mean" -0.342895367921569
"LAYING" 7 "time" "BodyGyroJerkMag" "mean" -0.983008829038462
"SITTING" 7 "time" "BodyGyroJerkMag" "mean" -0.981665122291667
"STANDING" 7 "time" "BodyGyroJerkMag" "mean" -0.977377083018868
"WALKING" 7 "time" "BodyGyroJerkMag" "mean" -0.300022779964912
"WALKING_DOWNSTAIRS" 7 "time" "BodyGyroJerkMag" "mean" -0.399229959148936
"WALKING_UPSTAIRS" 7 "time" "BodyGyroJerkMag" "mean" -0.661969771960784
"LAYING" 8 "time" "BodyGyroJerkMag" "mean" -0.978438191296296
"SITTING" 8 "time" "BodyGyroJerkMag" "mean" -0.991807428043478
"STANDING" 8 "time" "BodyGyroJerkMag" "mean" -0.987580587777778
"WALKING" 8 "time" "BodyGyroJerkMag" "mean" -0.339129269583333
"WALKING_DOWNSTAIRS" 8 "time" "BodyGyroJerkMag" "mean" -0.126189142894737
"WALKING_UPSTAIRS" 8 "time" "BodyGyroJerkMag" "mean" -0.400664014146341
"LAYING" 9 "time" "BodyGyroJerkMag" "mean" -0.964524819
"SITTING" 9 "time" "BodyGyroJerkMag" "mean" -0.9733641366
"STANDING" 9 "time" "BodyGyroJerkMag" "mean" -0.969824044222222
"WALKING" 9 "time" "BodyGyroJerkMag" "mean" -0.510253995769231
"WALKING_DOWNSTAIRS" 9 "time" "BodyGyroJerkMag" "mean" -0.469028434047619
"WALKING_UPSTAIRS" 9 "time" "BodyGyroJerkMag" "mean" -0.672840561836735
"LAYING" 10 "time" "BodyGyroJerkMag" "mean" -0.970830848965517
